normal_consume,consumption_in_period,autoconsume,injection,temp_max,humidity,hour,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
0.0,0.0,0.261,4,26.45,59,14,1.0,1,0.26,1
0.0,0.0,0.259,4,27.01,61,15,1.0,1,0.26,1
0.0,0.0,0.267,3,27.01,59,16,0.99,1,0.27,1
0.0,0.0,0.282,3,25.34,59,17,1.01,1,0.28,1
0.771,0.0,0.284,0,24.23,62,18,0.27,1,-0.49,1
1.436,0.0,0.115,0,22.57,67,19,0.07,0,-1.32,1
0.541,0.0,0.022,0,21.21,72,20,0.04,0,-0.52,1
0.716,0.0,0.0,0,20.1,78,21,0.0,0,-0.72,0
0.0,0.594,0.0,0,19.54,84,22,0.0,0,-0.59,0
0.0,0.654,0.0,0,18.99,85,23,0.0,0,-0.65,0
0.0,0.685,0.0,0,18.43,82,0,0.0,0,-0.68,0
0.0,0.331,0.0,0,18.43,90,1,0.0,0,-0.33,0
0.0,0.326,0.0,0,17.72,92,2,0.0,0,-0.33,0
0.0,0.309,0.0,0,16.77,93,3,0.0,0,-0.31,0
0.0,0.3,0.0,0,17.72,94,4,0.0,0,-0.3,0
0.0,0.301,0.0,0,17.88,94,5,0.0,0,-0.3,0
0.0,0.315,0.001,0,17.88,94,6,0.0,0,-0.31,1
0.0,0.621,0.031,0,18.12,94,7,0.05,1,-0.59,1
0.271,0.0,0.14,0,18.12,94,8,0.34,1,-0.13,1
0.168,0.0,0.216,0,18.68,94,9,0.57,1,0.05,1
0.044,0.0,0.242,1,18.68,94,10,0.83,1,0.2,1
0.048,0.0,0.236,1,19.79,94,11,0.84,1,0.19,1
0.005,0.0,0.291,1,22.01,94,12,0.97,1,0.29,1
0.0,0.0,0.292,2,19.0,94,13,1.01,1,0.29,1
0.0,0.0,0.289,2,22.01,94,14,1.0,1,0.29,1
0.0,0.0,0.282,2,21.77,94,15,1.01,1,0.28,1
0.084,0.0,0.2,0,19.04,94,16,0.71,1,0.12,1
0.136,0.0,0.159,0,20.66,94,17,0.53,1,0.02,1
0.219,0.0,0.151,0,21.45,94,18,0.41,1,-0.07,1
0.977,0.0,0.074,0,20.9,94,19,0.07,0,-0.9,1
0.561,0.0,0.005,0,19.79,94,20,0.01,0,-0.56,1
0.75,0.0,0.0,0,19.23,94,21,0.0,0,-0.75,0
0.0,0.622,0.0,0,18.48,94,22,0.0,0,-0.62,0
0.0,0.55,0.0,0,18.48,94,23,0.0,0,-0.55,0
0.0,0.465,0.0,0,18.12,94,0,0.0,0,-0.46,0
0.0,0.448,0.0,0,18.12,94,1,0.0,0,-0.45,0
0.0,0.449,0.0,0,18.12,94,2,0.0,0,-0.45,0
0.0,0.337,0.0,0,18.12,94,3,0.0,0,-0.34,0
0.0,0.261,0.0,0,18.12,94,4,0.0,0,-0.26,0
0.0,0.263,0.0,0,17.32,94,5,0.0,0,-0.26,0
0.0,0.253,0.011,0,17.72,94,6,0.04,0,-0.24,1
0.0,0.204,0.174,0,18.43,94,7,0.46,1,-0.03,1
0.027,0.0,0.313,2,20.9,88,8,0.92,1,0.29,1
0.0,0.0,0.255,3,23.12,83,9,0.98,1,0.26,1
0.0,0.0,0.255,4,26.45,76,10,0.98,1,0.26,1
0.0,0.0,0.269,4,28.12,71,11,1.0,1,0.27,1
0.0,0.0,0.365,4,28.68,66,12,1.01,1,0.36,1
0.0,0.0,0.273,4,29.79,60,13,1.01,1,0.27,1
0.0,0.0,0.268,4,30.9,58,14,0.99,1,0.27,1
0.0,0.0,0.27,4,30.9,55,15,1.0,1,0.27,1
0.0,0.0,0.348,3,31.45,53,16,0.99,1,0.35,1
0.0,0.0,0.468,2,31.26,48,17,1.0,1,0.47,1
0.788,0.0,0.221,0,30.7,54,18,0.22,1,-0.57,1
0.479,0.0,0.046,0,28.68,65,19,0.09,0,-0.43,1
0.432,0.0,0.013,0,23.43,80,20,0.03,0,-0.42,1
0.493,0.0,0.0,0,22.32,79,21,0.0,0,-0.49,0
0.0,0.728,0.0,0,21.77,82,22,0.0,0,-0.73,0
0.0,0.652,0.0,0,23.12,84,23,0.0,0,-0.65,0
0.0,0.538,0.0,0,22.57,85,0,0.0,0,-0.54,0
0.0,0.502,0.0,0,22.37,84,1,0.0,0,-0.5,0
0.0,0.472,0.0,0,22.37,82,2,0.0,0,-0.47,0
0.0,0.47,0.0,0,22.37,82,3,0.0,0,-0.47,0
0.0,0.473,0.0,0,21.82,80,4,0.0,0,-0.47,0
0.0,0.306,0.0,0,19.23,89,5,0.0,0,-0.31,0
0.0,0.246,0.022,0,20.34,89,6,0.08,0,-0.22,1
0.0,0.053,0.212,1,22.79,86,7,0.82,1,0.16,1
0.076,0.0,0.404,2,27.37,48,8,0.84,1,0.33,1
0.0,0.0,0.396,3,29.59,46,9,0.99,1,0.4,1
0.0,0.0,0.286,4,31.26,38,10,0.99,1,0.29,1
0.0,0.0,0.297,4,32.57,39,11,0.99,1,0.3,1
0.0,0.0,0.317,4,33.68,42,12,0.99,1,0.32,1
0.0,0.0,0.291,4,34.23,44,13,1.0,1,0.29,1
0.0,0.0,0.43,4,34.04,42,14,1.0,1,0.43,1
0.0,0.0,0.359,3,34.23,45,15,1.0,1,0.36,1
0.0,0.0,0.482,3,34.23,52,16,1.0,1,0.48,1
0.0,0.0,0.489,2,33.12,52,17,1.0,1,0.49,1
0.216,0.0,0.275,0,31.82,54,18,0.56,1,0.06,1
0.737,0.0,0.046,0,30.15,59,19,0.06,0,-0.69,1
0.582,0.0,0.009,0,25.1,78,20,0.02,0,-0.57,1
0.424,0.0,0.0,0,23.43,78,21,0.0,0,-0.42,0
0.0,0.453,0.0,0,22.88,80,22,0.0,0,-0.45,0
0.0,0.501,0.0,0,22.32,83,23,0.0,0,-0.5,0
0.0,0.439,0.0,0,22.01,85,0,0.0,0,-0.44,0
0.0,0.402,0.0,0,24.04,81,1,0.0,0,-0.4,0
0.0,0.34,0.0,0,23.48,83,2,0.0,0,-0.34,0
0.0,0.338,0.0,0,22.93,84,3,0.0,0,-0.34,0
0.0,0.299,0.0,0,22.93,86,4,0.0,0,-0.3,0
0.0,0.274,0.0,0,22.37,86,5,0.0,0,-0.27,0
0.0,0.274,0.002,0,21.82,88,6,0.01,0,-0.27,1
0.0,0.256,0.029,0,22.37,77,7,0.1,1,-0.23,1
0.0,0.0,0.268,2,24.59,81,8,0.99,1,0.27,1
0.0,0.0,0.29,3,27.37,72,9,1.0,1,0.29,1
0.19,0.0,0.599,3,29.04,67,10,0.76,1,0.41,1
0.0,0.0,0.401,3,30.7,61,11,1.0,1,0.4,1
0.198,0.0,0.959,1,31.82,54,12,0.83,1,0.76,1
0.0,0.0,0.823,3,33.48,49,13,1.0,1,0.82,1
0.094,0.0,0.823,3,34.04,49,14,0.89,1,0.73,1
0.361,0.0,0.599,3,34.04,48,15,0.62,1,0.24,1
0.0,0.0,0.383,3,34.59,47,16,1.01,1,0.38,1
0.0,0.0,0.371,2,34.04,51,17,1.0,1,0.37,1
0.132,0.0,0.27,1,32.93,52,18,0.68,1,0.14,1
0.826,0.0,0.058,0,31.82,54,19,0.07,0,-0.77,1
0.786,0.0,0.015,0,27.01,76,20,0.02,0,-0.77,1
0.619,0.0,0.0,0,25.34,80,21,0.0,0,-0.62,0
0.0,0.498,0.0,0,24.23,84,22,0.0,0,-0.5,0
0.0,0.759,0.0,0,23.34,86,23,0.0,0,-0.76,0
0.0,0.801,0.0,0,25.7,68,0,0.0,0,-0.8,0
0.0,0.547,0.0,0,23.43,91,1,0.0,0,-0.55,0
0.0,0.373,0.0,0,23.48,79,2,0.0,0,-0.37,0
0.0,0.414,0.0,0,24.04,78,3,0.0,0,-0.41,0
0.0,0.37,0.0,0,23.48,79,4,0.0,0,-0.37,0
0.0,0.386,0.0,0,24.04,78,5,0.0,0,-0.39,0
0.0,0.334,0.022,0,24.59,75,6,0.06,0,-0.31,1
0.0,0.194,0.174,0,26.26,64,7,0.47,1,-0.02,1
0.007,0.0,0.385,2,26.82,71,8,0.99,1,0.38,1
0.0,0.0,0.361,3,27.62,76,9,1.0,1,0.36,1
0.0,0.0,0.373,3,30.15,62,10,1.01,1,0.37,1
0.841,0.0,1.085,0,31.26,59,11,0.56,1,0.24,1
0.258,0.0,0.998,2,32.37,51,12,0.79,1,0.74,1
0.0,0.0,0.726,3,33.68,50,13,0.99,1,0.73,1
0.0,0.0,0.478,3,34.23,53,14,1.0,1,0.48,1
0.0,0.0,0.561,3,34.23,49,15,1.0,1,0.56,1
0.0,0.0,0.504,3,33.68,52,16,1.01,1,0.5,1
0.0,0.0,0.472,2,33.68,49,17,1.0,1,0.47,1
0.35,0.0,0.277,0,32.93,52,18,0.44,1,-0.07,1
0.506,0.0,0.057,0,31.26,59,19,0.1,0,-0.45,1
0.468,0.0,0.015,0,26.45,78,20,0.03,0,-0.45,1
0.742,0.0,0.0,0,25.34,81,21,0.0,0,-0.74,0
0.0,0.44,0.0,0,24.54,83,22,0.0,0,-0.44,0
0.0,0.34,0.0,0,23.99,87,23,0.0,0,-0.34,0
0.0,0.426,0.0,0,25.7,76,0,0.0,0,-0.43,0
0.0,0.605,0.0,0,23.43,89,1,0.0,0,-0.6,0
0.0,0.354,0.0,0,25.15,79,2,0.0,0,-0.35,0
0.0,0.27,0.0,0,24.59,77,3,0.0,0,-0.27,0
0.0,0.262,0.0,0,21.77,90,4,0.0,0,-0.26,0
0.0,0.276,0.0,0,21.21,90,5,0.0,0,-0.28,0
0.0,0.253,0.023,0,21.21,91,6,0.08,0,-0.23,1
0.0,0.278,0.181,0,27.37,61,7,0.39,1,-0.1,1
0.0,0.0,0.37,2,28.48,58,8,1.0,1,0.37,1
0.0,0.0,0.367,3,30.7,54,9,0.99,1,0.37,1
0.0,0.0,0.304,3,30.7,60,10,1.01,1,0.3,1
0.0,0.0,0.312,4,32.57,60,11,1.01,1,0.31,1
0.0,0.0,0.403,4,34.79,57,12,1.01,1,0.4,1
0.0,0.0,0.37,4,35.34,53,13,1.0,1,0.37,1
0.0,0.0,0.378,4,35.34,50,14,0.99,1,0.38,1
0.0,0.0,0.389,3,35.34,46,15,1.0,1,0.39,1
0.0,0.0,0.443,3,34.79,44,16,1.01,1,0.44,1
0.009,0.0,0.49,2,33.68,45,17,0.98,1,0.48,1
0.55,0.0,0.286,0,31.45,47,18,0.34,1,-0.26,1
1.314,0.0,0.085,0,30.34,51,19,0.06,0,-1.23,1
0.704,0.0,0.024,0,28.12,80,20,0.03,0,-0.68,1
0.454,0.0,0.0,0,26.45,82,21,0.0,0,-0.45,0
0.0,0.579,0.0,0,25.78,83,22,0.0,0,-0.58,0
0.0,0.529,0.0,0,25.03,86,23,0.0,0,-0.53,0
0.0,0.405,0.0,0,24.59,67,0,0.0,0,-0.4,0
0.0,0.404,0.0,0,21.93,92,1,0.0,0,-0.4,0
0.0,0.395,0.0,0,22.88,95,2,0.0,0,-0.4,0
0.0,0.398,0.0,0,22.32,95,3,0.0,0,-0.4,0
0.0,0.356,0.0,0,21.21,97,4,0.0,0,-0.36,0
0.0,0.353,0.0,0,21.26,80,5,0.0,0,-0.35,0
0.0,0.327,0.025,0,20.7,82,6,0.07,0,-0.3,1
0.0,0.348,0.131,0,22.13,93,7,0.27,1,-0.22,1
0.04,0.0,0.351,2,23.62,89,8,0.9,1,0.31,1
0.0,0.0,0.353,2,27.01,85,9,1.01,1,0.35,1
0.0,0.0,0.373,3,28.68,84,10,1.01,1,0.37,1
0.0,0.0,0.365,4,30.9,79,11,1.01,1,0.36,1
0.0,0.0,0.37,4,31.45,76,12,1.0,1,0.37,1
0.0,0.0,0.363,4,30.9,74,13,1.01,1,0.36,1
0.0,0.0,0.372,4,31.45,72,14,1.01,1,0.37,1
0.0,0.0,0.296,4,30.9,58,15,0.99,1,0.3,1
0.0,0.0,0.255,3,30.9,55,16,0.98,1,0.26,1
0.0,0.0,0.271,3,30.34,58,17,1.0,1,0.27,1
0.181,0.0,0.255,2,29.59,54,18,0.58,1,0.07,1
0.959,0.0,0.067,0,28.68,59,19,0.07,0,-0.89,1
0.678,0.0,0.019,0,26.41,80,20,0.03,0,-0.66,1
0.438,0.0,0.0,0,24.23,86,21,0.0,0,-0.44,0
0.0,0.526,0.0,0,22.57,87,22,0.0,0,-0.53,0
0.0,0.495,0.0,0,22.93,77,23,0.0,0,-0.5,0
0.0,0.444,0.0,0,22.37,77,0,0.0,0,-0.44,0
0.0,0.407,0.0,0,21.82,74,1,0.0,0,-0.41,0
0.0,0.304,0.0,0,18.99,91,2,0.0,0,-0.3,0
0.0,0.268,0.0,0,18.43,91,3,0.0,0,-0.27,0
0.0,0.17,0.0,0,18.43,90,4,0.0,0,-0.17,0
0.0,0.174,0.0,0,18.43,89,5,0.0,0,-0.17,0
0.0,0.119,0.02,0,21.26,79,6,0.14,0,-0.1,1
0.0,0.287,0.06,0,22.93,72,7,0.17,1,-0.23,1
0.211,0.0,0.029,0,26.26,58,8,0.12,1,-0.18,1
0.153,0.0,0.336,1,27.93,52,9,0.69,1,0.18,1
0.451,0.0,0.443,2,27.93,64,10,0.5,1,-0.01,1
0.212,0.0,0.589,3,29.59,59,11,0.74,1,0.38,1
0.06,0.0,0.339,2,29.14,72,12,0.85,1,0.28,1
0.013,0.0,0.293,2,31.82,58,13,0.95,1,0.28,1
0.0,0.0,0.286,4,34.59,50,14,0.99,1,0.29,1
0.01,0.0,0.308,3,35.9,72,15,0.96,1,0.3,1
0.061,0.0,0.289,1,34.79,61,16,0.83,1,0.23,1
0.029,0.0,0.254,2,33.12,83,17,0.91,1,0.22,1
0.335,0.0,0.014,0,28.68,83,18,0.04,1,-0.32,1
0.357,0.0,0.012,0,21.26,82,19,0.03,0,-0.34,1
0.351,0.0,0.007,0,21.45,84,20,0.02,0,-0.34,1
0.355,0.0,0.0,0,21.82,75,21,0.0,0,-0.36,0
0.0,0.227,0.0,0,22.37,75,22,0.0,0,-0.23,0
0.0,0.223,0.0,0,21.77,69,23,0.0,0,-0.22,0
0.0,0.322,0.0,0,20.66,79,0,0.0,0,-0.32,0
0.0,0.303,0.0,0,21.62,86,1,0.0,0,-0.3,0
0.0,0.214,0.0,0,20.57,96,2,0.0,0,-0.21,0
0.0,0.285,0.0,0,19.79,98,3,0.0,0,-0.28,0
0.0,0.26,0.0,0,20.9,97,4,0.0,0,-0.26,0
0.0,0.261,0.0,0,20.34,96,5,0.0,0,-0.26,0
0.0,0.245,0.013,0,21.45,90,6,0.05,0,-0.23,1
0.0,0.251,0.025,0,20.9,90,7,0.09,1,-0.23,1
0.19,0.0,0.084,0,21.45,91,8,0.31,1,-0.11,1
0.199,0.0,0.176,0,20.72,91,9,0.46,1,-0.02,1
0.098,0.0,0.234,1,22.88,91,10,0.71,1,0.14,1
0.0,0.0,0.226,2,22.88,80,11,0.98,1,0.23,1
0.134,0.0,0.141,2,22.32,78,12,0.5,1,0.01,1
0.156,0.0,0.242,2,21.21,75,13,0.6,1,0.09,1
0.19,0.0,0.499,2,24.59,73,14,0.72,1,0.31,1
0.0,0.0,0.37,3,26.82,60,15,1.0,1,0.37,1
0.144,0.0,0.351,1,27.57,55,16,0.7,1,0.21,1
0.187,0.0,0.218,0,27.57,53,17,0.54,1,0.03,1
0.701,0.0,0.188,0,26.82,59,18,0.21,1,-0.51,1
0.524,0.0,0.114,0,25.9,83,19,0.18,0,-0.41,1
0.765,0.0,0.027,0,22.37,74,20,0.03,0,-0.74,1
0.442,0.0,0.0,0,21.26,74,21,0.0,0,-0.44,0
0.0,0.438,0.0,0,21.26,76,22,0.0,0,-0.44,0
0.0,0.456,0.0,0,22.01,82,23,0.0,0,-0.46,0
0.0,0.461,0.0,0,20.9,83,0,0.0,0,-0.46,0
0.0,0.451,0.0,0,20.34,82,1,0.0,0,-0.45,0
0.0,0.347,0.0,0,19.23,80,2,0.0,0,-0.35,0
0.0,0.312,0.0,0,18.48,84,3,0.0,0,-0.31,0
0.0,0.244,0.0,0,18.48,88,4,0.0,0,-0.24,0
0.0,0.202,0.0,0,17.37,90,5,0.0,0,-0.2,0
0.0,0.183,0.014,0,17.37,91,6,0.07,0,-0.17,1
0.0,0.253,0.158,0,17.93,91,7,0.39,1,-0.1,1
0.138,0.0,0.288,1,25.34,87,8,0.67,1,0.15,1
0.053,0.0,0.338,2,27.57,79,9,0.87,1,0.29,1
0.0,0.0,0.288,2,23.6,80,10,0.99,1,0.29,1
0.022,0.0,0.316,2,25.1,80,11,0.93,1,0.29,1
0.0,0.0,0.317,4,23.48,80,12,0.99,1,0.32,1
0.0,0.0,0.347,4,29.23,59,13,0.99,1,0.35,1
0.0,0.0,0.289,4,31.45,68,14,1.0,1,0.29,1
0.0,0.0,0.286,4,25.7,68,15,0.99,1,0.29,1
0.0,0.0,0.32,3,26.26,61,16,1.0,1,0.32,1
0.0,0.0,0.288,2,26.82,60,17,0.99,1,0.29,1
0.022,0.0,0.232,2,27.01,64,18,0.93,1,0.21,1
0.068,0.0,0.126,0,24.79,76,19,0.66,0,0.06,1
0.199,0.0,0.018,0,22.57,80,20,0.08,0,-0.18,1
0.438,0.0,0.0,0,21.45,84,21,0.0,0,-0.44,0
0.0,0.26,0.0,0,20.34,85,22,0.0,0,-0.26,0
0.0,0.243,0.0,0,20.34,86,23,0.0,0,-0.24,0
0.0,0.365,0.0,0,20.34,87,0,0.0,0,-0.36,0
0.0,0.409,0.0,0,20.34,89,1,0.0,0,-0.41,0
0.0,0.341,0.0,0,17.93,89,2,0.0,0,-0.34,0
0.0,0.18,0.0,0,17.88,91,3,0.0,0,-0.18,0
0.0,0.19,0.0,0,17.37,91,4,0.0,0,-0.19,0
0.0,0.203,0.0,0,17.32,91,5,0.0,0,-0.2,0
0.0,0.295,0.0,0,17.37,92,6,0.0,0,-0.3,1
0.0,0.225,0.089,0,18.12,92,7,0.29,1,-0.14,1
0.041,0.0,0.244,2,18.99,88,8,0.87,1,0.2,1
0.012,0.0,0.321,2,21.21,79,9,0.97,1,0.31,1
0.27,0.0,0.27,1,21.77,75,10,0.5,1,0.0,1
0.018,0.0,0.239,2,23.99,72,11,0.92,1,0.22,1
0.0,0.0,0.199,3,23.12,69,12,1.0,1,0.2,1
0.0,0.0,0.255,3,23.68,61,13,0.98,1,0.26,1
0.0,0.0,0.282,3,25.34,61,14,1.01,1,0.28,1
0.0,0.0,0.329,3,26.45,61,15,1.0,1,0.33,1
0.0,0.0,0.395,3,25.34,60,16,0.99,1,0.4,1
0.109,0.0,0.322,2,24.23,61,17,0.75,1,0.21,1
0.225,0.0,0.15,0,21.45,75,18,0.39,1,-0.08,1
0.387,0.0,0.1,0,19.59,78,19,0.2,0,-0.29,1
0.424,0.0,0.012,0,19.04,79,20,0.03,0,-0.41,1
0.586,0.0,0.0,0,18.48,82,21,0.0,0,-0.59,0
0.0,0.537,0.0,0,17.01,92,22,0.0,0,-0.54,0
0.0,0.604,0.0,0,16.72,93,23,0.0,0,-0.6,0
0.0,0.511,0.0,0,17.32,93,0,0.0,0,-0.51,0
0.0,0.34,0.0,0,16.77,93,1,0.0,0,-0.34,0
0.0,0.277,0.0,0,16.77,92,2,0.0,0,-0.28,0
0.0,0.259,0.0,0,15.72,92,3,0.0,0,-0.26,0
0.0,0.291,0.0,0,15.66,91,4,0.0,0,-0.29,0
0.0,0.289,0.0,0,15.34,91,5,0.0,0,-0.29,0
0.0,0.267,0.019,0,15.72,91,6,0.07,0,-0.25,1
0.0,0.089,0.114,0,16.72,90,7,0.57,1,0.03,1
0.03,0.0,0.157,2,17.79,89,8,0.83,1,0.13,1
0.008,0.0,0.19,3,18.72,87,9,0.95,1,0.18,1
0.0,0.0,0.229,3,19.59,77,10,1.0,1,0.23,1
0.179,0.0,0.445,2,20.15,75,11,0.72,1,0.27,1
1.947,0.0,0.534,0,20.7,74,12,0.22,1,-1.41,1
1.318,0.0,0.616,0,20.15,78,13,0.32,1,-0.7,1
0.151,0.0,0.374,2,20.34,84,14,0.72,1,0.22,1
0.37,0.0,0.542,1,22.88,75,15,0.6,1,0.17,1
1.015,0.0,0.058,0,22.32,72,16,0.05,1,-0.96,1
0.657,0.0,0.237,0,21.77,79,17,0.27,1,-0.42,1
0.164,0.0,0.143,0,20.66,77,18,0.46,1,-0.02,1
0.431,0.0,0.097,0,18.99,72,19,0.18,0,-0.33,1
0.509,0.0,0.011,0,17.32,77,20,0.02,0,-0.5,1
0.605,0.0,0.0,0,16.26,78,21,0.0,0,-0.6,0
0.0,0.509,0.0,0,15.7,81,22,0.0,0,-0.51,0
0.0,1.516,0.0,0,15.7,81,23,0.0,0,-1.52,0
0.0,0.416,0.0,0,14.59,82,0,0.0,0,-0.42,0
0.0,0.316,0.0,0,14.59,83,1,0.0,0,-0.32,0
0.0,0.268,0.0,0,14.59,83,2,0.0,0,-0.27,0
0.0,0.191,0.0,0,13.48,84,3,0.0,0,-0.19,0
0.0,0.209,0.0,0,13.12,87,4,0.0,0,-0.21,0
0.0,0.182,0.0,0,12.57,88,5,0.0,0,-0.18,0
0.0,0.169,0.011,0,12.93,88,6,0.06,0,-0.16,1
0.0,0.069,0.211,0,13.72,86,7,0.75,1,0.14,1
0.055,0.0,0.357,2,16.12,83,8,0.87,1,0.3,1
0.0,0.0,0.208,3,18.12,76,9,0.99,1,0.21,1
0.0,0.0,0.19,3,17.57,74,10,1.0,1,0.19,1
0.0,0.0,0.179,2,17.93,69,11,0.99,1,0.18,1
0.0,0.0,0.191,2,18.12,76,12,1.01,1,0.19,1
0.0,0.0,0.178,3,17.57,75,13,0.99,1,0.18,1
0.0,0.0,0.191,3,17.72,79,14,1.01,1,0.19,1
0.0,0.0,0.25,4,20.66,66,15,1.0,1,0.25,1
0.0,0.0,0.276,3,19.04,66,16,0.99,1,0.28,1
0.009,0.0,0.299,2,18.12,72,17,0.96,1,0.29,1
0.089,0.0,0.337,1,20.1,74,18,0.78,1,0.25,1
1.034,0.0,0.107,0,16.82,78,19,0.09,0,-0.93,1
1.187,0.0,0.019,0,18.43,77,20,0.02,0,-1.17,1
0.519,0.0,0.0,0,15.7,83,21,0.0,0,-0.52,0
0.0,0.34,0.0,0,15.15,87,22,0.0,0,-0.34,0
0.0,0.337,0.0,0,16.21,89,23,0.0,0,-0.34,0
0.0,0.269,0.0,0,15.66,87,0,0.0,0,-0.27,0
0.0,0.237,0.0,0,15.1,88,1,0.0,0,-0.24,0
0.0,0.218,0.0,0,14.04,89,2,0.0,0,-0.22,0
0.0,0.196,0.0,0,14.72,91,3,0.0,0,-0.2,0
0.0,0.174,0.0,0,14.72,91,4,0.0,0,-0.17,0
0.0,0.176,0.0,0,14.72,90,5,0.0,0,-0.18,0
0.0,0.177,0.0,0,14.72,91,6,0.0,0,-0.18,1
0.0,0.254,0.043,0,14.72,92,7,0.14,1,-0.21,1
0.095,0.0,0.123,1,15.72,93,8,0.56,1,0.03,1
0.035,0.0,0.158,1,17.88,91,9,0.83,1,0.12,1
0.027,0.0,0.157,2,17.01,84,10,0.87,1,0.13,1
0.144,0.0,0.134,1,19.54,83,11,0.48,1,-0.01,1
0.0,0.0,0.213,3,18.72,91,12,1.01,1,0.21,1
0.247,0.0,0.409,1,18.9,90,13,0.62,1,0.16,1
0.143,0.0,0.177,1,18.34,87,14,0.55,1,0.03,1
0.0,0.0,0.257,2,21.21,76,15,0.99,1,0.26,1
0.036,0.0,0.242,2,20.66,77,16,0.86,1,0.21,1
0.023,0.0,0.174,2,17.79,88,17,0.87,1,0.15,1
0.051,0.0,0.144,0,17.23,86,18,0.76,1,0.09,1
0.253,0.0,0.081,0,17.23,89,19,0.25,0,-0.17,1
0.156,0.0,0.028,0,16.72,91,20,0.16,0,-0.13,1
0.181,0.0,0.0,0,16.21,91,21,0.0,0,-0.18,0
0.0,0.387,0.0,0,15.72,92,22,0.0,0,-0.39,0
0.0,0.459,0.0,0,15.15,91,23,0.0,0,-0.46,0
0.0,0.354,0.0,0,15.15,91,0,0.0,0,-0.35,0
0.0,0.312,0.0,0,15.15,90,1,0.0,0,-0.31,0
0.0,0.333,0.0,0,15.72,89,2,0.0,0,-0.33,0
0.0,0.31,0.0,0,15.15,89,3,0.0,0,-0.31,0
0.0,0.181,0.0,0,15.15,89,4,0.0,0,-0.18,0
0.0,0.186,0.0,0,15.15,87,5,0.0,0,-0.19,0
0.0,0.167,0.023,0,15.72,89,6,0.12,0,-0.14,1
0.0,0.136,0.133,0,15.72,91,7,0.49,1,-0.0,1
0.0,0.0,0.207,2,16.82,88,8,0.99,1,0.21,1
0.0,0.0,0.191,2,19.23,84,9,1.01,1,0.19,1
0.0,0.0,0.184,2,20.66,80,10,1.02,1,0.18,1
0.0,0.0,0.194,4,21.26,72,11,1.02,1,0.19,1
0.0,0.0,0.3,4,21.82,68,12,1.0,1,0.3,1
0.0,0.0,0.237,3,21.45,71,13,0.99,1,0.24,1
0.0,0.0,0.199,3,21.26,70,14,1.0,1,0.2,1
0.0,0.0,0.262,4,21.82,66,15,1.01,1,0.26,1
0.0,0.0,0.221,3,21.77,66,16,1.0,1,0.22,1
0.0,0.0,0.22,3,21.26,67,17,1.0,1,0.22,1
0.086,0.0,0.211,2,20.7,70,18,0.7,1,0.12,1
0.341,0.0,0.05,0,19.59,72,19,0.13,0,-0.29,1
0.625,0.0,0.029,0,18.99,79,20,0.04,0,-0.6,1
0.459,0.0,0.0,0,17.88,84,21,0.0,0,-0.46,0
0.0,0.416,0.0,0,17.32,88,22,0.0,0,-0.42,0
0.0,0.424,0.0,0,16.77,89,23,0.0,0,-0.42,0
0.0,0.287,0.0,0,16.21,89,0,0.0,0,-0.29,0
0.0,0.489,0.0,0,15.66,89,1,0.0,0,-0.49,0
0.0,0.284,0.0,0,15.34,89,2,0.0,0,-0.28,0
0.0,0.225,0.0,0,15.15,89,3,0.0,0,-0.22,0
0.0,0.244,0.0,0,15.72,88,4,0.0,0,-0.24,0
0.0,0.2,0.0,0,15.72,90,5,0.0,0,-0.2,0
0.0,0.186,0.006,0,15.72,90,6,0.03,0,-0.18,1
0.0,0.171,0.012,0,15.15,91,7,0.07,1,-0.16,1
0.168,0.0,0.009,0,15.72,93,8,0.05,1,-0.16,1
0.244,0.0,0.015,0,15.9,93,9,0.06,1,-0.23,1
0.147,0.0,0.059,0,17.01,93,10,0.28,1,-0.09,1
0.054,0.0,0.146,1,17.01,93,11,0.73,1,0.09,1
0.096,0.0,0.139,0,15.72,93,12,0.58,1,0.04,1
0.034,0.0,0.28,2,18.12,94,13,0.9,1,0.25,1
0.05,0.0,0.282,2,17.79,93,14,0.85,1,0.23,1
0.001,0.0,0.343,2,17.79,89,15,1.01,1,0.34,1
0.258,0.0,0.251,0,17.93,81,16,0.49,1,-0.01,1
0.263,0.0,0.189,0,20.66,81,17,0.42,1,-0.07,1
1.302,0.0,0.044,0,20.1,84,18,0.03,1,-1.26,1
1.159,0.0,0.03,0,19.54,86,19,0.03,0,-1.13,1
0.68,0.0,0.018,0,17.88,87,20,0.03,0,-0.66,1
0.432,0.0,0.0,0,17.32,88,21,0.0,0,-0.43,0
0.0,0.448,0.0,0,16.77,90,22,0.0,0,-0.45,0
0.0,0.378,0.0,0,15.01,91,23,0.0,0,-0.38,0
0.0,0.338,0.0,0,14.72,92,0,0.0,0,-0.34,0
0.0,0.228,0.0,0,15.1,92,1,0.0,0,-0.23,0
0.0,0.201,0.0,0,14.72,93,2,0.0,0,-0.2,0
0.0,0.187,0.0,0,14.72,93,3,0.0,0,-0.19,0
0.0,0.185,0.0,0,14.72,93,4,0.0,0,-0.18,0
0.0,0.192,0.0,0,14.72,93,5,0.0,0,-0.19,0
0.0,0.198,0.002,0,14.72,93,6,0.01,0,-0.2,1
0.0,0.16,0.044,0,15.72,93,7,0.22,1,-0.12,1
